178,178,36.9375,-90.4375,Daily_36.9375_-90.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.4375.txt
179,179,36.9375,-90.3125,Daily_36.9375_-90.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.3125.txt
180,180,36.9375,-90.1875,Daily_36.9375_-90.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.1875.txt
181,181,36.9375,-90.0625,Daily_36.9375_-90.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.0625.txt
182,182,36.9375,-89.9375,Daily_36.9375_-89.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.9375.txt
183,183,36.9375,-89.8125,Daily_36.9375_-89.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.8125.txt
184,184,36.9375,-89.6875,Daily_36.9375_-89.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.6875.txt
185,185,36.9375,-89.5625,Daily_36.9375_-89.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.5625.txt
186,186,36.9375,-89.4375,Daily_36.9375_-89.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.4375.txt
187,187,36.9375,-89.3125,Daily_36.9375_-89.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.3125.txt
188,188,36.9375,-89.1875,Daily_36.9375_-89.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-89.1875.txt
189,189,37.0625,-99.9375,Daily_37.0625_-99.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_37.0625_-99.9375.txt
190,190,37.0625,-99.8125,Daily_37.0625_-99.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_37.0625_-99.8125.txt
191,191,37.0625,-99.6875,Daily_37.0625_-99.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_37.0625_-99.6875.txt
192,192,37.0625,-99.5625,Daily_37.0625_-99.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_37.0625_-99.5625.txt
193,193,37.0625,-99.4375,Daily_37.0625_-99.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_37.0625_-99.4375.txt
